step,timestamp,mode,total_waiting_time,baseline_waiting_time,total_queue,total_throughput,rl_gain
1049,1776325641.796813,sumo,21419.0,21474.2,201.0,16.306,55.20000000000073
1050,1776325643.789724,sumo,21619.0,21674.2,201.0,16.858,55.20000000000073
1051,1776325645.8010292,sumo,21819.0,21874.0,200.0,16.705,55.0
1052,1776325647.8239155,sumo,22019.0,22074.0,200.0,16.96,55.0
1053,1776325649.8239129,sumo,22219.0,22274.4,202.0,16.613,55.400000000001455
1054,1776325651.8482575,sumo,22419.0,22474.0,200.0,16.873,55.0
1055,1776325653.8251762,sumo,22619.0,22674.0,200.0,16.86,55.0
1056,1776325655.8415902,sumo,22819.0,22874.4,202.0,16.601,55.400000000001455
1057,1776325657.8460426,sumo,23019.0,23074.0,200.0,16.449,55.0
1058,1776325659.8664548,sumo,23219.0,23274.2,201.0,16.465,55.20000000000073
1059,1776325661.8669965,sumo,23419.0,23474.2,201.0,16.407,55.20000000000073
1060,1776325663.8901525,sumo,23619.0,23674.0,200.0,16.687,55.0
1061,1776325665.8797176,sumo,23819.0,23874.2,201.0,16.553,55.20000000000073
1062,1776325667.883886,sumo,24019.0,24074.2,201.0,16.392,55.20000000000073
1063,1776325669.8883066,sumo,24219.0,24274.2,201.0,15.889,55.20000000000073
1064,1776325671.9000614,sumo,24419.0,24474.2,201.0,16.861,55.20000000000073
1065,1776325673.8995306,sumo,24619.0,24674.0,200.0,16.827,55.0
1066,1776325675.9031584,sumo,24819.0,24874.2,201.0,16.903,55.20000000000073
1067,1776325677.9116378,sumo,25019.0,25074.2,201.0,16.708,55.20000000000073
1068,1776325679.9310992,sumo,25219.0,25274.2,201.0,17.195,55.20000000000073
1069,1776325681.93601,sumo,25419.0,25474.0,200.0,17.193,55.0
1070,1776325683.9281225,sumo,25619.0,25674.2,201.0,16.975,55.20000000000073
1071,1776325685.9575684,sumo,25819.0,25874.2,201.0,16.196,55.20000000000073
1072,1776325687.9615757,sumo,26019.0,26074.0,200.0,17.0,55.0
1073,1776325689.983342,sumo,26219.0,26274.2,201.0,16.458,55.20000000000073
1074,1776325691.958607,sumo,26419.0,26474.2,201.0,17.681,55.20000000000073
1075,1776325693.9705677,sumo,26619.0,26674.2,201.0,16.814,55.20000000000073
1076,1776325695.9844916,sumo,26819.0,26874.0,200.0,17.165,55.0
1077,1776325698.0007808,sumo,27019.0,27074.2,201.0,16.948,55.20000000000073
1078,1776325700.0128312,sumo,27219.0,27274.2,201.0,17.345,55.20000000000073
1079,1776325702.0185387,sumo,27419.0,27474.0,200.0,16.985,55.0
1080,1776325704.033704,sumo,27619.0,27674.2,201.0,17.206,55.20000000000073
1081,1776325706.033561,sumo,27819.0,27874.2,201.0,16.975,55.20000000000073
1082,1776325708.0519772,sumo,28019.0,28074.0,200.0,17.597,55.0
1083,1776325710.0506544,sumo,28219.0,28274.0,200.0,17.55,55.0
1084,1776325712.084189,sumo,28419.0,28474.4,202.0,16.394,55.400000000001455
1085,1776325714.0834403,sumo,28619.0,28674.0,200.0,16.007,55.0
1086,1776325716.0911436,sumo,28819.0,28874.0,200.0,16.682,55.0
1087,1776325718.0997498,sumo,29019.0,29074.4,202.0,16.684,55.400000000001455
1088,1776325720.1126373,sumo,29219.0,29274.0,200.0,16.73,55.0
1089,1776325722.1160173,sumo,29419.0,29474.0,200.0,16.543,55.0
1090,1776325724.129779,sumo,29619.0,29674.2,201.0,17.079,55.20000000000073
1091,1776325726.165622,sumo,29819.0,29874.2,201.0,15.734,55.20000000000073
1092,1776325728.142445,sumo,30019.0,30074.0,200.0,17.019,55.0
1093,1776325730.1386304,sumo,30219.0,30274.2,201.0,16.528,55.20000000000073
1094,1776325732.1692278,sumo,30419.0,30474.2,201.0,16.406,55.20000000000073
1095,1776325734.1743398,sumo,30619.0,30674.0,200.0,16.627,55.0
1096,1776325736.1726487,sumo,30819.0,30874.2,201.0,16.505,55.20000000000073
1097,1776325738.181927,sumo,31019.0,31074.0,200.0,16.751,55.0
1098,1776325740.1956925,sumo,31219.0,31274.2,201.0,16.519,55.20000000000073
1099,1776325742.2008765,sumo,31419.0,31474.2,201.0,16.68,55.20000000000073
1100,1776325744.2322762,sumo,31619.0,31674.2,201.0,16.004,55.20000000000073
1101,1776325746.2474077,sumo,31819.0,31874.0,200.0,16.264,55.0
1102,1776325748.2317855,sumo,32019.0,32074.2,201.0,15.813,55.20000000000073
1103,1776325750.2362208,sumo,32219.0,32274.2,201.0,15.547,55.20000000000073
1104,1776325752.2499428,sumo,32419.0,32474.0,200.0,17.134,55.0
1105,1776325754.255477,sumo,32619.0,32674.2,201.0,16.52,55.20000000000073
1106,1776325756.2553122,sumo,32819.0,32874.2,201.0,17.087,55.19999999999709
1107,1776325758.2909484,sumo,33019.0,33074.0,200.0,17.222,55.0
1108,1776325760.2841833,sumo,33219.0,33274.4,202.0,17.136,55.400000000001455
1109,1776325762.2767284,sumo,33419.0,33474.0,200.0,16.398,55.0
1110,1776325764.302794,sumo,33619.0,33674.0,200.0,17.173,55.0
1111,1776325766.299928,sumo,33819.0,33874.4,202.0,16.168,55.400000000001455
1112,1776325768.307308,sumo,34019.0,34074.0,200.0,17.08,55.0
1113,1776325770.3244905,sumo,34219.0,34274.2,201.0,16.837,55.19999999999709
1114,1776325772.347757,sumo,34419.0,34474.2,201.0,17.357,55.19999999999709
1115,1776325774.3534305,sumo,34619.0,34674.0,200.0,17.403,55.0
1116,1776325776.3678215,sumo,34819.0,34874.0,200.0,17.46,55.0
1117,1776325778.3906035,sumo,35019.0,35074.4,202.0,17.178,55.400000000001455
1118,1776325780.3770914,sumo,35219.0,35274.0,200.0,17.391,55.0
1119,1776325782.3878465,sumo,35419.0,35474.2,201.0,17.075,55.19999999999709
1120,1776325784.3861182,sumo,35620.0,35675.2,201.0,17.305,55.19999999999709
1121,1776325786.4071746,sumo,35819.0,35874.0,200.0,17.151,55.0
1122,1776325788.4439104,sumo,36019.0,36074.2,201.0,17.03,55.19999999999709
1123,1776325790.4392035,sumo,36219.0,36274.2,201.0,16.459,55.19999999999709
1124,1776325792.4317253,sumo,36419.0,36474.0,200.0,17.418,55.0
1125,1776325794.4561117,sumo,36619.0,36674.2,201.0,17.018,55.19999999999709
1126,1776325796.44771,sumo,36819.0,36874.2,201.0,16.746,55.19999999999709
1127,1776325798.476001,sumo,37019.0,37074.2,201.0,16.455,55.19999999999709
1128,1776325800.482128,sumo,37219.0,37274.2,201.0,16.813,55.19999999999709
1129,1776325802.4830158,sumo,37419.0,37474.0,200.0,16.83,55.0
1130,1776325804.4722733,sumo,37619.0,37674.2,201.0,16.889,55.19999999999709
1131,1776325806.4914079,sumo,37819.0,37874.2,201.0,16.429,55.19999999999709
1132,1776325808.5352407,sumo,38019.0,38074.0,200.0,17.188,55.0
1133,1776325810.5154536,sumo,38219.0,38274.2,201.0,17.105,55.19999999999709
1134,1776325812.5251753,sumo,38419.0,38474.2,201.0,17.523,55.19999999999709
1135,1776325814.5240347,sumo,38619.0,38674.0,200.0,17.325,55.0
1136,1776325816.52259,sumo,38819.0,38874.4,202.0,16.958,55.400000000001455
1137,1776325818.5763397,sumo,39019.0,39074.0,200.0,17.053,55.0
1138,1776325820.5605934,sumo,39219.0,39274.4,202.0,17.121,55.400000000001455
1139,1776325822.5517318,sumo,39420.0,39475.2,201.0,16.555,55.19999999999709
1140,1776325824.5627913,sumo,39619.0,39674.0,200.0,16.897,55.0
1141,1776325826.585269,sumo,39819.0,39874.0,200.0,16.86,55.0
1142,1776325828.5846593,sumo,40019.0,40074.4,202.0,17.508,55.400000000001455
1143,1776325830.6220174,sumo,40219.0,40274.0,200.0,17.261,55.0
1144,1776325832.6050706,sumo,40419.0,40474.0,200.0,17.327,55.0
1145,1776325834.6227453,sumo,40619.0,40674.0,200.0,17.318,55.0
1146,1776325836.6319182,sumo,40819.0,40874.4,202.0,17.21,55.400000000001455
1147,1776325838.62407,sumo,41019.0,41074.0,200.0,17.102,55.0
1148,1776325840.6363082,sumo,41219.0,41274.0,200.0,17.24,55.0
1149,1776325842.6439703,sumo,41419.0,41474.2,201.0,16.378,55.19999999999709
1150,1776325844.658385,sumo,41619.0,41674.0,200.0,16.855,55.0
1151,1776325846.667835,sumo,41819.0,41874.2,201.0,16.626,55.19999999999709
1152,1776325848.6649754,sumo,42019.0,42074.2,201.0,16.62,55.19999999999709
1153,1776325850.6876247,sumo,42219.0,42274.0,200.0,15.682,55.0
1154,1776325852.722267,sumo,42419.0,42474.2,201.0,16.454,55.19999999999709
1155,1776325854.7011878,sumo,42619.0,42674.2,201.0,16.013,55.19999999999709
1156,1776325856.7130518,sumo,42819.0,42874.0,200.0,16.713,55.0
1157,1776325858.7202706,sumo,43019.0,43074.2,201.0,15.79,55.19999999999709
1158,1776325860.733533,sumo,43219.0,43274.2,201.0,16.012,55.19999999999709
1159,1776325862.733574,sumo,43419.0,43474.0,200.0,16.115,55.0
1160,1776325864.751305,sumo,43619.0,43674.4,202.0,16.415,55.400000000001455
1161,1776325866.7543228,sumo,43819.0,43874.0,200.0,16.275,55.0
1162,1776325868.7690744,sumo,44019.0,44074.2,201.0,17.053,55.19999999999709
1163,1776325870.7762094,sumo,44219.0,44274.2,201.0,16.761,55.19999999999709
1164,1776325872.7789152,sumo,44419.0,44474.0,200.0,16.704,55.0
1165,1776325874.783067,sumo,44619.0,44674.4,202.0,16.271,55.400000000001455
1166,1776325876.7996614,sumo,44819.0,44874.0,200.0,16.765,55.0
1167,1776325878.7988782,sumo,45019.0,45074.0,200.0,16.28,55.0
1168,1776325880.791791,sumo,45219.0,45274.4,202.0,16.866,55.400000000001455
1169,1776325882.819735,sumo,45419.0,45474.0,200.0,17.342,55.0
1170,1776325884.8358397,sumo,45619.0,45674.0,200.0,17.221,55.0
1171,1776325886.8339958,sumo,45819.0,45874.4,202.0,16.817,55.400000000001455
1172,1776325888.8571725,sumo,46019.0,46074.0,200.0,17.314,55.0
1173,1776325890.855761,sumo,46219.0,46274.2,201.0,16.952,55.19999999999709
1174,1776325892.8683062,sumo,46419.0,46474.2,201.0,16.429,55.19999999999709
1175,1776325894.884294,sumo,46619.0,46674.0,200.0,17.065,55.0
1176,1776325896.8795006,sumo,46819.0,46874.2,201.0,17.25,55.19999999999709
1177,1776325898.8891873,sumo,47019.0,47074.2,201.0,16.52,55.19999999999709
1178,1776325900.8822958,sumo,47219.0,47274.0,200.0,17.492,55.0
1179,1776325902.8985872,sumo,47419.0,47474.4,202.0,17.39,55.400000000001455
1180,1776325904.9224217,sumo,47619.0,47674.0,200.0,17.224,55.0
1181,1776325906.9253552,sumo,47819.0,47874.2,201.0,16.998,55.19999999999709
1182,1776325908.9527164,sumo,48019.0,48074.2,201.0,16.742,55.19999999999709
1183,1776325910.954447,sumo,48219.0,48274.0,200.0,16.71,55.0
1184,1776325912.9568906,sumo,48419.0,48474.2,201.0,16.924,55.19999999999709
1185,1776325914.9763372,sumo,48619.0,48674.2,201.0,16.352,55.19999999999709
1186,1776325916.9774282,sumo,48819.0,48874.0,200.0,16.973,55.0
1187,1776325919.0067391,sumo,49019.0,49074.2,201.0,16.823,55.19999999999709
1188,1776325921.0069046,sumo,49219.0,49274.0,200.0,17.245,55.0
1189,1776325922.9999664,sumo,49419.0,49474.2,201.0,17.062,55.19999999999709
1190,1776325925.012154,sumo,49619.0,49674.2,201.0,16.684,55.19999999999709
1191,1776325927.0190525,sumo,49819.0,49874.0,200.0,16.706,55.0
1192,1776325929.0302682,sumo,50019.0,50074.4,202.0,16.4,55.400000000001455
1193,1776325931.0425932,sumo,50219.0,50274.0,200.0,15.215,55.0
1194,1776325933.046305,sumo,50419.0,50474.0,200.0,16.339,55.0
1195,1776325935.0541148,sumo,50619.0,50674.4,202.0,15.728,55.400000000001455
1196,1776325937.0577157,sumo,50819.0,50874.0,200.0,15.918,55.0
1197,1776325939.0665686,sumo,51019.0,51074.4,202.0,15.702,55.400000000001455
1198,1776325941.0777035,sumo,51219.0,51274.0,200.0,16.064,55.0
1199,1776325943.0812502,sumo,51419.0,51474.0,200.0,16.081,55.0
1200,1776325945.105871,sumo,51619.0,51674.0,200.0,16.429,55.0
1201,1776325947.1278746,sumo,51819.0,51874.4,202.0,16.771,55.400000000001455
1202,1776325949.1163428,sumo,52019.0,52074.0,200.0,16.444,55.0
1203,1776325951.1457398,sumo,52219.0,52274.0,200.0,16.711,55.0
1204,1776325953.1628578,sumo,52419.0,52474.4,202.0,16.309,55.400000000001455
1205,1776325955.1536233,sumo,52619.0,52674.0,200.0,16.479,55.0
1206,1776325957.1652124,sumo,52819.0,52874.0,200.0,16.533,55.0
1207,1776325959.1690996,sumo,53019.0,53074.0,200.0,16.853,55.0
1208,1776325961.175047,sumo,53219.0,53274.4,202.0,16.513,55.400000000001455
1209,1776325963.199656,sumo,53419.0,53474.0,200.0,16.463,55.0
1210,1776325965.1885102,sumo,53619.0,53674.2,201.0,16.94,55.19999999999709
1211,1776325967.1930897,sumo,53819.0,53874.2,201.0,14.865,55.19999999999709
1212,1776325969.2025886,sumo,54019.0,54074.0,200.0,16.599,55.0
1213,1776325971.2145822,sumo,54219.0,54274.2,201.0,16.312,55.19999999999709
1214,1776325973.2417078,sumo,54419.0,54474.2,201.0,16.718,55.19999999999709
1215,1776325975.2480357,sumo,54619.0,54674.0,200.0,16.946,55.0
1216,1776325977.2394483,sumo,54819.0,54874.2,201.0,16.591,55.19999999999709
1217,1776325979.2368028,sumo,55019.0,55074.0,200.0,16.775,55.0
1218,1776325981.2577577,sumo,55219.0,55274.4,202.0,16.598,55.400000000001455
1219,1776325983.280721,sumo,55419.0,55474.0,200.0,16.251,55.0
1220,1776325985.2807293,sumo,55619.0,55674.0,200.0,16.588,55.0
1221,1776325987.2924728,sumo,55819.0,55874.4,202.0,15.64,55.400000000001455
1222,1776325989.2967522,sumo,56019.0,56074.0,200.0,15.911,55.0
1223,1776325991.2996097,sumo,56219.0,56274.2,201.0,15.906,55.19999999999709
1224,1776325993.3011196,sumo,56118.0,56173.0,200.0,16.312,55.0
1225,1776325995.3328176,sumo,56017.0,56071.6,198.0,15.764,54.599999999998545
1226,1776325997.3160017,sumo,55916.0,55970.8,199.0,16.715,54.80000000000291
1227,1776325999.3350747,sumo,54912.0,54965.6,193.0,16.348,53.599999999998545
1228,1776326001.3400216,sumo,53006.0,53058.2,186.0,16.674,52.19999999999709
1229,1776326003.37785,sumo,50198.0,50248.8,179.0,16.298,50.80000000000291
1230,1776326005.376176,sumo,47389.0,47437.6,168.0,16.819,48.599999999998545
1231,1776326007.3727622,sumo,44579.0,44626.0,160.0,17.015,47.0
1232,1776326009.3862498,sumo,41767.0,41813.8,159.0,16.245,46.80000000000291
1233,1776326011.4006624,sumo,38959.0,39004.2,151.0,16.723,45.19999999999709
1234,1776326013.4136927,sumo,36148.0,36192.0,145.0,16.935,44.0
1235,1776326015.4421744,sumo,33341.0,33385.2,146.0,16.829,44.19999999999709
1236,1776326017.4350953,sumo,30823.0,30865.8,139.0,16.695,42.79999999999927
1237,1776326019.4314177,sumo,28608.0,28650.6,138.0,16.664,42.599999999998545
1238,1776326021.44577,sumo,26093.0,26135.6,138.0,16.479,42.599999999998545
1239,1776326023.4589136,sumo,24170.0,24212.2,136.0,16.561,42.20000000000073
1240,1776326025.4590988,sumo,21950.0,21992.0,135.0,17.031,42.0
1241,1776326027.459011,sumo,20027.0,20068.8,134.0,16.404,41.79999999999927
1242,1776326029.4586723,sumo,17806.0,17847.4,132.0,16.996,41.400000000001455
1243,1776326031.4677346,sumo,15002.0,15042.4,127.0,17.136,40.399999999999636
1244,1776326033.4709008,sumo,12201.0,12241.2,126.0,17.367,40.20000000000073
1245,1776326035.4860923,sumo,9984.0,10023.8,124.0,17.029,39.79999999999927
1246,1776326037.481286,sumo,7476.0,7515.4,122.0,17.008,39.399999999999636
1247,1776326039.4848113,sumo,5553.0,5592.4,122.0,17.057,39.399999999999636
1248,1776326041.4944499,sumo,3630.0,3669.6,123.0,16.859,39.59999999999991
1249,1776326043.5056238,sumo,2003.0,2042.6,123.0,16.394,39.59999999999991
1250,1776326045.528033,sumo,1545.0,1584.8,124.0,17.181,39.799999999999955
1251,1776326047.5229588,sumo,1386.0,1428.0,135.0,16.637,42.0
1252,1776326049.560759,sumo,1521.0,1563.8,139.0,16.969,42.799999999999955
1253,1776326051.5620854,sumo,1664.0,1708.2,146.0,17.324,44.200000000000045
1254,1776326053.5642898,sumo,1816.0,1862.0,155.0,17.292,46.0
1255,1776326055.5998697,sumo,1976.0,2023.6,163.0,17.057,47.59999999999991
1256,1776326057.5806744,sumo,2143.0,2192.2,171.0,17.065,49.19999999999982
1257,1776326059.581944,sumo,2314.0,2364.0,175.0,17.025,50.0
1258,1776326061.5969408,sumo,2496.0,2547.6,183.0,17.29,51.59999999999991
1259,1776326063.596418,sumo,2681.0,2733.2,186.0,17.241,52.19999999999982
1260,1776326065.6167822,sumo,2872.0,2925.2,191.0,17.459,53.19999999999982
1261,1776326067.620267,sumo,3067.0,3121.4,197.0,16.661,54.40000000000009
1262,1776326069.63104,sumo,3266.0,3321.0,200.0,16.951,55.0
1263,1776326071.627734,sumo,3466.0,3521.0,200.0,16.394,55.0
1264,1776326073.6412838,sumo,3666.0,3721.0,200.0,16.728,55.0
1265,1776326075.6852088,sumo,3866.0,3921.4,202.0,16.406,55.40000000000009
1266,1776326077.6995883,sumo,4066.0,4121.0,200.0,16.594,55.0
1267,1776326079.6985295,sumo,4266.0,4321.2,201.0,16.258,55.19999999999982
1268,1776326081.6811888,sumo,4466.0,4521.2,201.0,16.364,55.19999999999982
1269,1776326083.688045,sumo,4666.0,4721.0,200.0,15.636,55.0
1270,1776326085.71854,sumo,4866.0,4921.0,200.0,15.818,55.0
1271,1776326087.7254589,sumo,5066.0,5121.4,202.0,16.168,55.399999999999636
1272,1776326089.730315,sumo,5266.0,5321.0,200.0,16.533,55.0
1273,1776326091.7360878,sumo,5466.0,5521.2,201.0,16.788,55.19999999999982
1274,1776326093.730959,sumo,5666.0,5721.2,201.0,16.939,55.19999999999982
1275,1776326095.7717388,sumo,5866.0,5921.0,200.0,16.934,55.0
1276,1776326097.7471976,sumo,6066.0,6121.4,202.0,16.955,55.399999999999636
1277,1776326099.7617257,sumo,6267.0,6322.2,201.0,17.038,55.19999999999982
1278,1776326101.7615051,sumo,6466.0,6521.0,200.0,16.853,55.0
1279,1776326103.7603607,sumo,6666.0,6721.2,201.0,16.511,55.19999999999982
1280,1776326105.784287,sumo,6866.0,6921.2,201.0,17.07,55.19999999999982
1281,1776326107.7800586,sumo,7066.0,7121.0,200.0,16.913,55.0
1282,1776326109.7827427,sumo,7266.0,7321.2,201.0,17.202,55.19999999999982
1283,1776326111.7738137,sumo,7466.0,7521.0,200.0,16.59,55.0
1284,1776326113.7981358,sumo,7666.0,7721.0,200.0,17.436,55.0
1285,1776326115.8038952,sumo,7866.0,7921.4,202.0,17.177,55.399999999999636
1286,1776326117.8242223,sumo,8066.0,8121.0,200.0,16.756,55.0
1287,1776326119.8361654,sumo,8266.0,8321.2,201.0,16.4,55.20000000000073
1288,1776326121.8484285,sumo,8466.0,8521.2,201.0,16.915,55.20000000000073
1289,1776326123.8353524,sumo,8666.0,8721.0,200.0,16.819,55.0
1290,1776326125.8630843,sumo,8866.0,8921.2,201.0,16.234,55.20000000000073
1291,1776326127.8652768,sumo,9066.0,9121.2,201.0,16.177,55.20000000000073
1292,1776326129.886849,sumo,9266.0,9321.0,200.0,16.507,55.0
1293,1776326131.8786223,sumo,9466.0,9521.4,202.0,16.44,55.399999999999636
1294,1776326133.878966,sumo,9666.0,9721.0,200.0,17.164,55.0
1295,1776326135.8960624,sumo,9866.0,9921.2,201.0,16.965,55.20000000000073
1296,1776326137.9093475,sumo,10066.0,10121.2,201.0,17.151,55.20000000000073
1297,1776326139.9222918,sumo,10266.0,10321.0,200.0,17.627,55.0
1298,1776326141.9478903,sumo,10466.0,10521.4,202.0,16.191,55.399999999999636
1299,1776326143.974322,sumo,10666.0,10721.0,200.0,16.466,55.0
1300,1776326145.9711082,sumo,10866.0,10921.0,200.0,16.998,55.0
1301,1776326147.9802876,sumo,11066.0,11121.4,202.0,16.828,55.399999999999636
1302,1776326149.9695344,sumo,11266.0,11321.0,200.0,17.047,55.0
1303,1776326151.9919007,sumo,11466.0,11521.0,200.0,17.198,55.0
1304,1776326153.9956353,sumo,11666.0,11721.4,202.0,16.935,55.399999999999636
1305,1776326156.06464,sumo,11866.0,11921.0,200.0,16.68,55.0
1306,1776326158.0154445,sumo,12066.0,12121.2,201.0,17.162,55.20000000000073
1307,1776326160.027842,sumo,12266.0,12321.2,201.0,16.974,55.20000000000073
1308,1776326162.032803,sumo,12466.0,12521.0,200.0,16.863,55.0
1309,1776326164.0537386,sumo,12666.0,12721.2,201.0,16.835,55.20000000000073
1310,1776326166.052376,sumo,12866.0,12921.0,200.0,16.964,55.0
1311,1776326168.066419,sumo,13066.0,13121.2,201.0,16.579,55.20000000000073
1312,1776326170.0764575,sumo,13266.0,13321.2,201.0,16.917,55.20000000000073
1313,1776326172.1334653,sumo,13466.0,13521.0,200.0,16.528,55.0
1314,1776326174.117751,sumo,13666.0,13721.2,201.0,16.945,55.20000000000073
1315,1776326176.1159115,sumo,13866.0,13921.2,201.0,17.034,55.20000000000073
1316,1776326178.1407228,sumo,14066.0,14121.0,200.0,17.194,55.0
1317,1776326180.1640844,sumo,14266.0,14321.2,201.0,16.714,55.20000000000073
1318,1776326182.1720552,sumo,14466.0,14521.2,201.0,16.703,55.20000000000073
1319,1776326184.1783254,sumo,14666.0,14721.0,200.0,16.129,55.0
1320,1776326186.1822743,sumo,14866.0,14921.2,201.0,16.478,55.20000000000073
1321,1776326188.1853526,sumo,15066.0,15121.2,201.0,16.472,55.20000000000073
1322,1776326190.2214751,sumo,15266.0,15321.0,200.0,16.669,55.0
1323,1776326192.2139294,sumo,15466.0,15521.2,201.0,16.312,55.20000000000073
1324,1776326194.210211,sumo,15666.0,15721.2,201.0,16.897,55.20000000000073
1325,1776326196.2355204,sumo,15866.0,15921.0,200.0,16.622,55.0
1326,1776326198.2478611,sumo,16066.0,16121.4,202.0,16.653,55.399999999999636
1327,1776326200.246068,sumo,16266.0,16321.0,200.0,16.481,55.0
1328,1776326202.2621057,sumo,16466.0,16521.0,200.0,16.525,55.0
1329,1776326204.266346,sumo,16666.0,16721.2,201.0,16.586,55.20000000000073
1330,1776326206.2841272,sumo,16866.0,16921.2,201.0,16.733,55.20000000000073
1331,1776326208.2923124,sumo,17066.0,17121.0,200.0,16.384,55.0
1332,1776326210.3128738,sumo,17266.0,17321.4,202.0,15.836,55.400000000001455
1333,1776326212.3177576,sumo,17466.0,17521.0,200.0,16.325,55.0
1334,1776326214.3170059,sumo,17666.0,17721.2,201.0,16.371,55.20000000000073
1335,1776326216.3312552,sumo,17866.0,17921.2,201.0,16.495,55.20000000000073
1336,1776326218.3613248,sumo,18066.0,18121.0,200.0,16.831,55.0
1337,1776326220.3478205,sumo,18266.0,18321.4,202.0,16.445,55.400000000001455
1338,1776326222.3495884,sumo,18466.0,18521.0,200.0,16.642,55.0
1339,1776326224.370343,sumo,18666.0,18721.0,200.0,17.021,55.0
1340,1776326226.3666542,sumo,18866.0,18921.4,202.0,17.18,55.400000000001455
1341,1776326228.3824046,sumo,19066.0,19121.0,200.0,16.653,55.0
1342,1776326230.379943,sumo,19266.0,19321.2,201.0,17.086,55.20000000000073
1343,1776326232.3935869,sumo,19466.0,19521.2,201.0,16.894,55.20000000000073
